162.491, 1923, Wrzesieñ 
48.4088, 1923, PaŸdziernik 
12.0387, 1923, Listopad 
12.8408, 1923, Grudzieñ 
18.1356, 1924, Styczeñ 
11.6529, 1924, Luty 
6.24819, 1924, Marzec 
21.4452, 1924, Kwiecieñ 
45.9112, 1924, Maj 
114.692, 1924, Czerwiec 
273.13, 1924, Lipiec 
257.126, 1924, Sierpieñ 
235.177, 1924, Wrzesieñ 
57.3808, 1924, PaŸdziernik 
42.2092, 1924, Listopad 
12.3112, 1924, Grudzieñ 
6.42135, 1925, Styczeñ 
3.78503, 1925, Luty 
8.64044, 1925, Marzec 
41.5269, 1925, Kwiecieñ 
71.4845, 1925, Maj 
177.732, 1925, Czerwiec 
299.284, 1925, Lipiec 
226.346, 1925, Sierpieñ 
117.421, 1925, Wrzesieñ 
58.2574, 1925, PaŸdziernik 
42.2088, 1925, Listopad 
14.7289, 1925, Grudzieñ 
19.4017, 1926, Styczeñ 
4.31226, 1926, Luty 
38.3161, 1926, Marzec 
30.0005, 1926, Kwiecieñ 
52.362, 1926, Maj 
79.0893, 1926, Czerwiec 
294.459, 1926, Lipiec 
307.725, 1926, Sierpieñ 
183.713, 1926, Wrzesieñ 
49.3718, 1926, PaŸdziernik 
11.2627, 1926, Listopad 
6.27335, 1926, Grudzieñ 
8.72978, 1927, Styczeñ 
22.1526, 1927, Luty 
21.2959, 1927, Marzec 
17.3267, 1927, Kwiecieñ 
42.1845, 1927, Maj 
172.106, 1927, Czerwiec 
302.345, 1927, Lipiec 
221.426, 1927, Sierpieñ 
139.697, 1927, Wrzesieñ 
57.7334, 1927, PaŸdziernik 
51.8923, 1927, Listopad 
8.30947, 1927, Grudzieñ 
12.0149, 1928, Styczeñ 
25.4255, 1928, Luty 
8.98622, 1928, Marzec 
29.5169, 1928, Kwiecieñ 
41.6646, 1928, Maj 
132.999, 1928, Czerwiec 
273.175, 1928, Lipiec 
194.175, 1928, Sierpieñ 
142.344, 1928, Wrzesieñ 
108.14, 1928, PaŸdziernik 
18.7665, 1928, Listopad 
19.5763, 1928, Grudzieñ 
16.5218, 1929, Styczeñ 
12.1375, 1929, Luty 
10.2493, 1929, Marzec 
39.5175, 1929, Kwiecieñ 
46.6069, 1929, Maj 
160.065, 1929, Czerwiec 
275.401, 1929, Lipiec 
211.692, 1929, Sierpieñ 
129.865, 1929, Wrzesieñ 
80.2598, 1929, PaŸdziernik 
17.9209, 1929, Listopad 
20.5625, 1929, Grudzieñ 
11.6844, 1930, Styczeñ 
12.6775, 1930, Luty 
13.4582, 1930, Marzec 
25.0082, 1930, Kwiecieñ 
50.9673, 1930, Maj 
149.125, 1930, Czerwiec 
276.721, 1930, Lipiec 
166.471, 1930, Sierpieñ 
154.612, 1930, Wrzesieñ 
88.7088, 1930, PaŸdziernik 
42.1203, 1930, Listopad 
10.2072, 1930, Grudzieñ 
5.39645, 1931, Styczeñ 
17.9593, 1931, Luty 
13.4132, 1931, Marzec 
32.281, 1931, Kwiecieñ 
42.2983, 1931, Maj 
105.432, 1931, Czerwiec 
289.662, 1931, Lipiec 
257.8, 1931, Sierpieñ 
194.793, 1931, Wrzesieñ 
100.728, 1931, PaŸdziernik 
41.8153, 1931, Listopad 
17.8365, 1931, Grudzieñ 
3.83483, 1932, Styczeñ 
13.6426, 1932, Luty 
12.5714, 1932, Marzec 
31.0622, 1932, Kwiecieñ 
58.8066, 1932, Maj 
122.417, 1932, Czerwiec 
311.214, 1932, Lipiec 
212.047, 1932, Sierpieñ 
161.208, 1932, Wrzesieñ 
64.3597, 1932, PaŸdziernik 
48.5315, 1932, Listopad 
9.38804, 1932, Grudzieñ 
9.60968, 1933, Styczeñ 
15.9483, 1933, Luty 
11.8508, 1933, Marzec 
37.6929, 1933, Kwiecieñ 
83.0591, 1933, Maj 
185.775, 1933, Czerwiec 
257.577, 1933, Lipiec 
327.038, 1933, Sierpieñ 
197.404, 1933, Wrzesieñ 
85.5839, 1933, PaŸdziernik 
20.3336, 1933, Listopad 
15.1919, 1933, Grudzieñ 
17.4416, 1934, Styczeñ 
7.7238, 1934, Luty 
12.3053, 1934, Marzec 
25.7049, 1934, Kwiecieñ 
44.8581, 1934, Maj 
163.935, 1934, Czerwiec 
260.226, 1934, Lipiec 
287.365, 1934, Sierpieñ 
185.685, 1934, Wrzesieñ 
61.0439, 1934, PaŸdziernik 
31.4663, 1934, Listopad 
9.01667, 1934, Grudzieñ 
20.5944, 1935, Styczeñ 
13.7768, 1935, Luty 
7.39942, 1935, Marzec 
33.7108, 1935, Kwiecieñ 
22.4309, 1935, Maj 
148.296, 1935, Czerwiec 
284.161, 1935, Lipiec 
242.715, 1935, Sierpieñ 
168.872, 1935, Wrzesieñ 
48.313, 1935, PaŸdziernik 
13.6627, 1935, Listopad 
7.81009, 1935, Grudzieñ 
4.72993, 1936, Styczeñ 
28.8085, 1936, Luty 
20.1494, 1936, Marzec 
25.3229, 1936, Kwiecieñ 
68.2313, 1936, Maj 
228.528, 1936, Czerwiec 
258.672, 1936, Lipiec 
209.831, 1936, Sierpieñ 
189.417, 1936, Wrzesieñ 
67.7686, 1936, PaŸdziernik 
51.5603, 1936, Listopad 
14.7845, 1936, Grudzieñ 
2.6281, 1937, Styczeñ 
38.1046, 1937, Luty 
13.9872, 1937, Marzec 
45.9127, 1937, Kwiecieñ 
50.0995, 1937, Maj 
142.115, 1937, Czerwiec 
287.705, 1937, Lipiec 
183.692, 1937, Sierpieñ 
174.084, 1937, Wrzesieñ 
88.8719, 1937, PaŸdziernik 
16.603, 1937, Listopad 
9.6869, 1937, Grudzieñ 
19.2579, 1938, Styczeñ 
14.0351, 1938, Luty 
11.2518, 1938, Marzec 
20.7111, 1938, Kwiecieñ 
59.4263, 1938, Maj 
233.122, 1938, Czerwiec 
268.029, 1938, Lipiec 
250.855, 1938, Sierpieñ 
146.726, 1938, Wrzesieñ 
65.2965, 1938, PaŸdziernik 
14.2344, 1938, Listopad 
3.58932, 1938, Grudzieñ 
9.62123, 1939, Styczeñ 
